Order_ID,Customer_ID,Product_ID,Region_ID,Date_ID,Sales,Quantity,Profit,Discount,Cost_Price,Selling_Price,Shipping_Cost,Order_Priority,Delivery_Days
ORD1167,CUST53,PROD36,REG6,2023-03-09,3548.41,3,739.05,0.35,2885.37,206.2,401.36,High,5
ORD1168,CUST28,PROD20,REG4,2023-09-03,2283.26,1,399.99,0.15,2375.2,605.75,31.56,High,1
ORD1169,CUST93,PROD32,REG3,2023-02-19,4850.6,9,69.93,0.03,1051.67,4104.83,287.54,Medium,7
ORD1170,CUST103,PROD138,REG14,2023-03-15,4068.62,3,812.51,0.05,1330.97,242.5,56.02,High,7
ORD1171,CUST246,PROD71,REG6,2023-05-27,2058.1,7,323.26,0.38,1554.83,3778.25,338.5,Low,5
ORD1172,CUST143,PROD30,REG16,2023-08-08,2029.77,8,499.26,0.38,2240.02,1591.39,437.51,High,6
ORD1173,CUST46,PROD161,REG6,2023-03-19,730.11,5,546.11,0.15,336.89,2084.83,275.62,Medium,1
ORD1174,CUST290,PROD103,REG2,2023-12-26,1886.5,8,522.35,0.37,1386.41,2652.41,99.07,Low,1
ORD1175,CUST143,PROD86,REG1,2023-04-05,1100.49,8,154.73,0.41,431.52,3467.29,103.11,Low,1
ORD1176,CUST243,PROD85,REG13,2023-11-14,1648.75,6,365.75,0.12,1838.67,1616.77,33.39,Low,3
ORD1177,CUST219,PROD140,REG10,2023-03-22,2855.35,7,367.7,0.03,1231.41,3174.81,338.65,High,7
ORD1178,CUST237,PROD107,REG3,2023-04-23,4323.37,9,223.64,0.31,1187.73,4068.54,473.37,Medium,7
ORD1179,CUST14,PROD157,REG6,2023-08-31,581.19,3,46.48,0.47,443.17,2104.59,24.58,Medium,1
ORD1180,CUST24,PROD90,REG18,2023-12-06,4167.28,2,924.94,0.17,1556.98,4864.43,319.1,Low,1
ORD1181,CUST139,PROD165,REG2,2023-01-04,4611.27,9,360.77,0.22,1056.81,3271.63,360.48,Medium,7
ORD1182,CUST240,PROD107,REG14,2023-01-02,1195.78,7,203.84,0.14,1000.17,3963.5,297.13,Low,7
ORD1183,CUST106,PROD146,REG3,2023-11-15,1084.15,7,865.45,0.35,897.12,129.95,388.87,Low,5
ORD1184,CUST30,PROD96,REG10,2023-05-30,3865.33,3,503.07,0.09,2552.25,1162.85,302.06,Medium,1
ORD1185,CUST3,PROD150,REG3,2023-10-08,200.59,6,821.73,0.37,210.05,2921.29,138.13,Medium,4
ORD1186,CUST165,PROD11,REG20,2023-04-07,2500.72,4,765.69,0.38,2796.26,4771.66,283.21,High,4
ORD1187,CUST187,PROD190,REG16,2023-09-21,209.64,9,125.56,0.23,2783.37,396.18,55.03,High,1
ORD1188,CUST22,PROD40,REG8,2023-08-13,4055.76,8,520.92,0.38,1763.7,4838.78,261.9,Low,3
ORD1189,CUST291,PROD89,REG13,2023-03-20,219.37,8,340.9,0.08,2492.28,2462.76,185.23,High,6
ORD1190,CUST102,PROD101,REG8,2023-01-28,886.71,5,689.08,0.33,2044.93,1517.9,199.42,High,3
ORD1191,CUST60,PROD72,REG13,2023-05-03,1306.04,2,789.35,0.15,250.44,2321.56,392.39,Low,5
ORD1192,CUST3,PROD101,REG13,2023-04-11,4985.88,6,291.86,0.22,1781.44,3543.57,468.7,Medium,5
ORD1193,CUST132,PROD124,REG10,2023-10-29,2161.67,9,425.81,0.42,532.32,1130.75,265.89,High,5
ORD1194,CUST11,PROD174,REG7,2023-06-15,454.09,3,883.53,0.45,1179.04,769.61,186.79,High,5
ORD1195,CUST28,PROD13,REG3,2023-02-28,1326.33,3,766.36,0.16,377.49,1414.15,242.33,High,3
ORD1196,CUST130,PROD20,REG10,2023-06-20,2116.69,9,292.05,0.09,202.0,4101.82,48.57,Medium,3
ORD1197,CUST62,PROD173,REG5,2023-06-06,2159.27,2,726.64,0.23,698.04,4448.14,255.34,Low,7
ORD1198,CUST236,PROD20,REG8,2023-12-18,698.64,5,36.87,0.34,296.43,620.99,462.69,Low,7
ORD1199,CUST159,PROD85,REG14,2023-10-04,146.57,6,567.66,0.21,2756.31,2135.35,477.34,Low,6
ORD1200,CUST196,PROD64,REG2,2023-09-10,4095.73,4,50.67,0.03,2628.8,3511.13,443.32,High,6
