Employee_ID,Department_ID,Location_ID,JobRole_ID,Age,Gender,Education_ID,Years_Experience,Date_of_Joining,Joining_Date_ID,Performance_Rating,Engagement_Score,Work_Life_Balance,Salary,Attrition,Absenteeism_Days,Training_Hours,Last_Hike_Percentage,Promotion_Last_3_Years,Satisfaction_Score,Remote_Work_Percentage,Overtime_Hours,Last_Review_Date,Last_Review_Date_ID,Tenure_Years,Age_Group,Performance_Category,Salary_Per_Year_Experience,Comp_Ratio
13602,2,1,4,25,Female,2,4,2019-07-21,1663,1,2,5,250000,Yes,4,10,1,No,3,45,8,2020-09-04,2074,5.448323066392882,21-30,Low,50000.0,0.8193846748845487
13603,4,1,5,31,Female,3,11,2024-12-07,3629,4,5,4,722840,No,1,54,28,No,4,20,6,2024-11-05,3597,0.06570841889117043,31-40,High,60236.666666666664,0.996415281473808
13604,1,3,1,32,Female,2,12,2020-01-05,1831,2,3,3,992729,No,4,86,3,No,2,26,2,2020-12-12,2173,4.988364134154689,31-40,Low,76363.76923076923,1.020845116190108
13605,1,2,2,36,Female,1,17,2023-12-15,3271,2,1,3,387760,Yes,15,24,3,No,2,56,13,2024-11-01,3593,1.0458590006844628,31-40,Low,21542.222222222223,1.063775503205647
13606,4,1,2,32,Male,3,10,2018-06-23,1270,5,4,4,371443,No,2,90,29,No,4,89,10,2019-07-15,1657,6.524298425735798,31-40,High,33767.545454545456,1.0190116676222796
13607,3,3,3,28,Male,2,4,2023-09-17,3182,2,2,3,419114,No,0,37,6,No,2,70,12,2024-06-07,3446,1.2895277207392197,21-30,Low,83822.8,0.8645269085583448
13608,2,4,3,35,Female,2,15,2023-03-22,3003,4,5,5,495140,No,2,86,17,Yes,4,60,15,2024-06-01,3440,1.7796030116358659,31-40,High,30946.25,1.0213494502774396
13609,2,3,4,37,Female,1,12,2019-04-01,1552,5,5,4,327677,No,3,62,18,No,4,24,4,2020-04-23,1940,5.752224503764545,31-40,High,25205.923076923078,1.0739740484485771
13610,4,1,2,30,Male,4,7,2020-11-12,2143,3,1,3,348545,No,1,13,18,No,2,42,17,2021-05-19,2331,4.134154688569473,21-30,Medium,43568.125,0.9561936062636998
13611,1,1,2,39,Male,1,20,2017-12-12,1077,5,3,3,479719,No,2,95,19,No,3,53,13,2019-04-05,1556,7.052703627652293,31-40,High,22843.761904761905,1.3160545714418965
13612,5,3,2,24,Male,1,5,2017-09-09,983,1,1,5,300000,Yes,6,16,7,Yes,2,80,14,2018-11-27,1427,7.310061601642711,21-30,Low,50000.0,0.8230159143843978
13613,1,3,2,36,Female,1,16,2019-12-03,1798,4,3,5,423699,No,2,81,20,No,4,52,12,2020-08-17,2056,5.078713210130048,31-40,High,24923.470588235294,1.1623700663625165
13614,2,3,3,28,Male,2,3,2022-01-12,2569,2,1,4,400868,No,2,54,5,No,2,53,12,2023-05-28,3070,2.967830253251198,21-30,Low,100217.0,0.8268899936054787
13615,2,4,1,30,Female,2,5,2015-03-11,70,1,2,2,859613,No,7,56,10,No,1,51,8,2016-05-10,496,9.809719370294319,21-30,Low,143268.83333333334,0.8839589987433905
13616,3,2,2,27,Male,1,8,2019-09-19,1723,5,4,5,416323,No,2,78,15,Yes,4,41,12,2020-09-03,2073,5.284052019164956,21-30,High,46258.11111111111,1.1421348484141856
13617,2,1,3,26,Female,2,7,2020-05-22,1969,3,5,4,470385,No,2,58,13,No,4,85,12,2021-09-14,2449,4.610540725530458,21-30,Medium,58798.125,0.9702861032612059
13618,2,5,1,26,Other,1,5,2022-05-21,2698,2,4,4,811422,Yes,10,60,4,No,3,37,8,2023-07-03,3106,2.614647501711157,21-30,Low,135237.0,0.834403131034965
13619,6,2,1,21,Female,1,0,2023-01-19,2941,1,2,4,800000,No,0,71,3,No,2,22,5,2024-01-03,3290,1.949349760438056,21-30,Low,800000.0,0.8226576366280086
13620,4,3,4,39,Female,2,14,2021-09-06,2441,5,3,5,349666,No,3,80,28,No,4,10,4,2022-11-01,2862,3.3182751540041067,31-40,High,23311.066666666666,1.1460438469127223
13621,1,5,4,31,Female,4,6,2021-10-27,2492,5,3,5,313005,No,3,47,23,No,4,26,6,2023-01-27,2949,3.1786447638603694,31-40,High,44715.0,1.0258860006489527
13622,3,5,2,31,Female,2,10,2021-03-22,2273,3,5,3,378697,No,0,52,19,No,3,79,14,2022-02-26,2614,3.7782340862423,31-40,Medium,34427.0,1.0389121924320943
13623,5,3,2,21,Male,1,0,2021-10-24,2489,4,3,4,300000,No,5,49,16,No,3,75,13,2022-10-16,2846,3.186858316221766,21-30,High,300000.0,0.8230159143843978
13624,2,1,5,34,Female,4,13,2019-01-06,1467,5,4,3,749296,No,5,60,19,Yes,3,47,5,2020-05-05,1952,5.984941820670773,31-40,High,53521.142857142855,1.0328841579702264
13625,1,5,1,41,Female,3,19,2016-06-11,528,5,4,2,1262516,No,10,47,18,Yes,3,54,0,2017-05-04,855,8.555783709787816,41-50,High,63125.8,1.2982730359563086
13626,4,3,2,27,Female,4,6,2021-06-20,2363,3,4,3,368997,No,1,56,9,No,3,47,10,2022-05-05,2682,3.5318275154004106,21-30,Medium,52713.857142857145,1.0123013445336655
13627,4,2,2,35,Male,1,12,2018-12-06,1436,5,4,4,431614,Yes,9,68,27,No,4,48,7,2020-05-11,1958,6.069815195071868,31-40,High,33201.07692307692,1.1840839695703582
13628,4,3,4,40,Male,2,19,2021-04-06,2288,4,5,5,350782,No,1,73,27,No,4,40,4,2021-10-28,2493,3.7371663244353184,31-40,High,17539.1,1.149701580101407
13629,1,2,5,25,Male,1,0,2017-07-09,921,5,4,3,693140,No,2,40,21,No,3,30,8,2018-10-29,1398,7.479808350444901,21-30,High,693140.0,0.9554746392019745
13630,2,4,3,32,Male,1,13,2021-12-24,2550,5,5,3,583506,No,1,90,29,No,4,65,9,2022-12-04,2895,3.0198494182067077,31-40,High,41679.0,1.2036263124239361
13631,4,2,2,26,Female,2,4,2022-01-21,2578,5,5,5,351995,No,3,57,24,Yes,5,87,20,2022-12-04,2895,2.943189596167009,21-30,High,70399.0,0.9656582892791203
13632,2,4,3,32,Male,1,8,2022-08-06,2775,4,3,4,527642,No,1,45,24,No,3,57,14,2023-08-01,3135,2.403832991101985,31-40,High,58626.88888888889,1.0883929123950578
13633,3,4,5,39,Male,1,20,2022-04-12,2659,2,2,4,723384,No,1,46,0,No,2,37,3,2023-04-25,3037,2.7214236824093088,31-40,Low,34446.857142857145,0.9971651706790564
13634,3,4,4,33,Male,3,12,2018-05-05,1221,5,5,3,328822,No,1,61,22,Yes,4,20,2,2019-04-12,1563,6.658453114305271,31-40,High,25294.0,1.0777268302595482
13635,2,3,3,33,Male,1,10,2015-07-09,190,4,4,3,522269,Yes,8,84,24,No,3,72,10,2016-09-12,621,9.481177275838467,31-40,High,47479.0,1.0773097629901607
13636,6,4,4,34,Female,1,9,2015-08-23,235,4,3,5,299836,No,1,44,25,Yes,4,16,7,2016-07-29,576,9.357973990417522,31-40,High,29983.6,0.9827240935147342
13637,5,2,1,31,Male,2,9,2018-08-04,1312,1,1,4,871153,Yes,6,47,6,No,2,44,9,2019-04-21,1572,6.409308692676249,31-40,Low,87115.3,0.8958258351517495
13638,4,1,2,24,Female,1,0,2023-04-11,3023,3,1,4,310372,Yes,14,49,14,No,2,58,7,2024-04-24,3402,1.7248459958932238,21-30,Medium,310372.0,0.8514703179310478
13639,1,4,1,43,Male,3,22,2018-07-12,1289,3,1,3,1058537,No,4,56,8,No,2,37,6,2019-10-30,1764,6.4722792607802875,41-50,Medium,46023.34782608696,1.088516933379128
13640,1,2,1,28,Male,1,5,2022-01-03,2560,2,3,2,885289,No,6,72,9,No,2,38,10,2022-12-09,2900,2.9924709103353866,21-30,Low,147548.16666666666,0.9103621955909664
13641,3,1,3,21,Male,2,0,2020-04-14,1931,2,4,5,415839,No,2,57,10,No,4,65,4,2021-06-08,2351,4.714579055441479,21-30,Low,415839.0,0.85777140617587
13642,2,1,4,21,Male,4,0,2019-09-23,1727,3,1,3,258964,No,1,44,12,No,2,41,7,2020-11-25,2156,5.2731006160164275,21-30,Medium,258964.0,0.8487645317872091
13643,6,1,3,34,Female,1,15,2024-09-23,3554,4,2,4,499237,No,1,46,29,No,3,53,10,2024-11-14,3606,0.27104722792607805,31-40,High,31202.3125,1.0298005321891954
13644,2,3,3,22,Female,3,0,2017-12-24,1089,2,1,4,406872,Yes,7,21,2,Yes,2,77,13,2019-01-01,1462,7.019849418206708,21-30,Low,406872.0,0.8392747375152128
13645,3,3,1,36,Female,4,13,2016-03-01,426,4,5,3,1052145,No,2,47,16,Yes,4,20,7,2017-03-01,791,8.83504449007529,31-40,High,75153.21428571429,1.08194389886247
13646,2,1,3,46,Male,1,25,2019-06-13,1625,2,1,4,567249,Yes,6,44,7,No,2,80,15,2020-01-25,1851,5.552361396303901,41-50,Low,21817.26923076923,1.1700922048722127
13647,4,4,2,30,Female,2,7,2015-10-14,287,1,1,4,300000,No,2,55,8,Yes,2,68,13,2016-09-23,632,9.215605749486652,21-30,Low,37500.0,0.8230159143843978
13648,2,1,3,33,Female,2,10,2017-10-04,1008,2,1,4,483742,Yes,7,59,2,No,2,74,8,2018-09-20,1359,7.241615331964408,31-40,Low,43976.545454545456,0.9978382392376081
13649,3,3,2,39,Male,2,16,2022-11-11,2872,5,3,3,453566,Yes,6,41,27,No,3,77,17,2023-07-07,3110,2.138261464750171,31-40,High,26680.352941176472,1.244306787412246
13650,2,2,3,24,Male,1,4,2019-02-22,1514,5,3,3,495727,No,2,80,26,Yes,3,72,12,2020-05-05,1952,5.856262833675565,21-30,High,99145.4,1.0225602838342376
13651,5,3,2,37,Female,4,18,2017-09-16,990,5,5,4,437507,No,3,82,25,Yes,4,83,7,2018-11-08,1408,7.2908966461327855,31-40,High,23026.684210526317,1.2002507455152491
13652,1,2,2,24,Male,2,5,2019-09-26,1730,4,5,3,329231,No,0,78,15,Yes,4,65,16,2020-07-18,2026,5.2648870636550305,21-30,High,54871.833333333336,0.9032078416956323
13653,6,1,1,21,Male,1,0,2019-01-27,1488,5,4,2,947708,No,7,76,19,Yes,3,49,3,2020-04-28,1945,5.927446954141,21-30,High,947708.0,0.974549029366821
13654,5,4,2,34,Female,2,12,2021-02-12,2235,3,4,4,364041,No,3,18,10,Yes,3,41,19,2022-06-24,2732,3.8822724161533197,31-40,Medium,28003.153846153848,0.9987051216280353
13655,2,1,3,35,Male,1,12,2015-11-01,305,4,4,4,567773,No,2,96,26,Yes,4,47,14,2016-06-14,531,9.166324435318275,31-40,High,43674.846153846156,1.1711730852534088
13656,5,5,4,34,Female,2,9,2020-05-15,1962,4,3,4,317586,No,5,63,29,No,3,37,4,2021-10-15,2480,4.629705681040384,31-40,High,31758.6,1.0409004054315372
13657,1,3,3,30,Female,4,7,2019-09-27,1731,2,1,5,400000,Yes,6,24,3,No,2,62,6,2020-08-27,2066,5.262149212867898,21-30,Low,50000.0,0.8250995276305204
13658,6,2,5,25,Male,4,4,2020-09-02,2072,2,2,3,646437,No,2,75,11,Yes,2,25,7,2021-05-18,2330,4.328542094455853,21-30,Low,129287.4,0.8910958238477173
13659,3,3,3,41,Male,1,22,2022-10-08,2838,3,1,3,586295,No,2,26,14,Yes,2,77,11,2024-02-11,3329,2.2313483915126624,41-50,Medium,25491.08695652174,1.20937931888034
13660,2,1,2,36,Male,1,12,2016-01-08,373,2,1,5,385652,No,0,27,4,Yes,2,59,10,2017-02-26,788,8.980150581793293,31-40,Low,29665.53846153846,1.057992444713906
13661,2,2,3,37,Male,1,15,2018-10-18,1387,5,5,4,624187,No,4,51,23,No,4,86,14,2019-08-26,1699,6.203969883641341,31-40,High,39011.6875,1.2875409971327791
13662,1,5,2,21,Female,1,0,2019-03-19,1539,4,5,5,340439,No,4,71,21,No,4,53,12,2020-05-10,1957,5.7878165639972625,21-30,High,340439.0,0.9339557162570333
13663,6,1,2,34,Male,1,12,2019-01-01,1462,5,4,4,438076,Yes,5,66,29,Yes,4,73,13,2019-11-24,1789,5.9986310746064335,31-40,High,33698.153846153844,1.201811732366198
13664,1,3,3,29,Male,4,6,2022-02-02,2590,4,4,3,445075,Yes,11,99,24,No,3,55,10,2022-09-25,2825,2.9103353867214237,21-30,High,63582.142857142855,0.9180779306503847
13665,4,2,1,32,Female,2,9,2018-05-25,1241,1,1,3,834611,No,2,68,8,No,1,49,4,2019-10-17,1751,6.6036960985626285,31-40,Low,83461.1,0.8582488909546736
13666,3,3,2,35,Female,1,10,2021-03-12,2263,4,4,3,402428,Yes,6,96,15,No,3,71,14,2022-01-25,2582,3.805612594113621,31-40,High,36584.36363636364,1.1040154946462815
13667,6,1,4,35,Male,1,14,2024-09-24,3555,5,5,5,358082,Yes,8,76,25,No,5,47,3,2024-11-20,3612,0.2683093771389459,31-40,High,23872.133333333335,1.1736276126080358
13668,2,2,3,34,Male,1,13,2019-10-18,1752,5,5,3,583748,No,1,73,19,Yes,4,72,13,2021-01-23,2215,5.204654346338125,31-40,High,41696.28571428572,1.2041254976381526
13669,3,5,4,30,Female,1,6,2019-04-22,1573,5,5,5,309991,No,3,82,28,Yes,5,40,4,2020-03-06,1892,5.69472963723477,21-30,High,44284.42857142857,1.0160074990085446
13670,3,1,2,41,Male,1,16,2024-10-15,3576,5,3,4,453610,No,2,86,21,Yes,3,57,10,2024-10-05,3566,0.2108145106091718,41-50,High,26682.941176470587,1.2444274964130224
13671,4,3,4,21,Female,3,0,2022-04-23,2670,5,3,3,279087,No,2,53,21,No,3,15,4,2023-03-07,2988,2.6913073237508556,21-30,High,279087.0,0.9147184430380162
13672,1,3,3,33,Other,2,10,2022-04-23,2670,2,4,3,489704,No,3,11,8,No,3,87,15,2023-08-23,3157,2.6913073237508556,31-40,Low,44518.545454545456,1.010136347696941
13673,2,3,4,43,Female,1,21,2020-02-15,1872,5,5,3,374515,No,0,74,17,Yes,4,43,4,2020-12-07,2168,4.876112251882272,41-50,High,17023.409090909092,1.227487406057547
13674,2,3,3,33,Female,3,13,2017-01-12,743,4,2,5,560493,Yes,5,49,17,Yes,3,64,7,2017-11-20,1055,7.967145790554415,31-40,High,40035.21428571428,1.1561562738505333
13675,4,2,2,37,Female,2,16,2018-02-19,1146,3,2,3,385857,No,2,56,19,Yes,2,55,14,2019-05-28,1609,6.863791923340178,31-40,Medium,22697.470588235294,1.0585548389220687
13676,2,1,1,33,Female,3,14,2019-04-22,1573,5,5,3,1198968,No,2,56,28,Yes,4,21,6,2020-02-25,1882,5.69472963723477,31-40,High,79931.2,1.2329252265907629
13677,4,4,4,34,Female,2,9,2018-08-09,1317,3,2,5,277848,No,3,51,18,No,3,32,6,2020-01-22,1848,6.395619438740589,31-40,Medium,27784.8,0.9106575725892884
13678,2,4,3,26,Male,2,3,2019-06-25,1637,5,5,5,466320,No,3,57,21,No,5,68,9,2020-11-23,2154,5.519507186858316,21-30,High,116580.0,0.9619010293116608
13679,5,1,2,42,Male,3,23,2021-08-15,2419,3,4,5,412616,No,1,36,13,Yes,4,58,5,2022-08-05,2774,3.378507871321013,41-50,Medium,17192.333333333332,1.1319651150987757
13680,6,2,4,28,Male,4,7,2024-10-24,3585,2,3,4,270903,No,3,35,6,No,3,48,2,2024-12-16,3638,0.1861738535249829,21-30,Low,33862.875,0.8878950663209956
13681,3,3,3,21,Male,1,0,2018-05-23,1239,4,5,3,400000,No,5,92,24,No,4,64,16,2019-05-23,1604,6.609171800136893,21-30,High,400000.0,0.8250995276305204
13682,2,5,3,46,Male,1,21,2022-12-14,2905,4,5,3,551835,No,1,82,29,Yes,4,87,19,2023-08-27,3161,2.0479123887748116,41-50,High,25083.409090909092,1.1382969945749706
13683,2,5,3,21,Female,1,0,2024-12-09,3631,2,3,5,400000,No,2,38,11,No,3,85,12,2024-12-16,3638,0.06023271731690623,21-30,Low,400000.0,0.8250995276305204
13684,1,4,1,38,Male,2,13,2022-05-10,2687,2,4,2,1016286,Yes,8,43,3,No,2,28,11,2023-03-18,2999,2.64476386036961,31-40,Low,72591.85714285714,1.0450692986226655
13685,2,1,2,29,Male,4,8,2020-07-19,2027,5,4,4,407328,No,0,76,21,No,4,70,18,2021-04-09,2291,4.4517453798767965,21-30,High,45258.666666666664,1.11745808791456
13686,4,4,4,21,Female,1,0,2019-06-14,1626,5,4,4,262592,No,2,85,21,Yes,4,16,4,2020-07-22,2030,5.549623545516769,21-30,High,262592.0,0.8606554421891337
13687,3,4,2,30,Female,1,10,2019-11-02,1767,3,3,5,327650,No,2,27,18,Yes,3,85,11,2020-10-06,2106,5.163586584531143,21-30,Medium,29786.363636363636,0.8988705478268265
13688,6,2,1,37,Male,3,15,2023-04-17,3029,5,3,3,1038548,No,5,53,27,Yes,3,22,7,2023-11-18,3244,1.7084188911704312,31-40,High,64909.25,1.0679618040059313
13689,2,2,5,31,Male,2,8,2019-01-06,1467,5,3,2,715670,No,7,82,22,Yes,3,43,5,2020-02-17,1874,5.984941820670773,31-40,High,79518.88888888889,0.9865316314708098
13690,4,2,2,35,Female,2,14,2024-11-11,3603,2,4,4,384462,No,2,24,9,No,3,83,11,2024-12-16,3638,0.13689253935660506,31-40,Low,25630.8,1.054727814920181
13691,3,3,3,29,Female,4,10,2023-05-18,3060,2,3,3,501004,No,3,45,10,No,2,61,6,2024-03-02,3349,1.623545516769336,21-30,Low,45545.818181818184,1.0334454093525032
13692,3,1,5,22,Male,1,0,2019-12-25,1820,5,5,2,670134,No,5,97,19,No,3,57,4,2021-05-05,2317,5.018480492813142,21-30,High,670134.0,0.9237614938785469
13693,2,1,3,26,Female,1,2,2019-04-16,1567,2,1,4,413392,No,2,48,3,No,2,60,12,2020-02-28,1885,5.711156741957564,21-30,Low,137797.33333333334,0.8527238598155903
13694,3,1,4,32,Female,1,8,2022-09-10,2810,2,2,5,256493,No,6,21,3,No,3,49,7,2023-05-04,3046,2.308008213552361,31-40,Low,28499.222222222223,0.8406657336606502
13695,3,2,5,38,Male,2,19,2021-05-22,2334,2,4,3,715428,No,2,54,10,No,3,44,7,2022-08-06,2775,3.6112251882272415,31-40,Low,35771.4,0.9861980410522986
13696,4,1,4,22,Female,2,3,2018-06-03,1250,1,1,5,250000,No,2,44,2,No,2,32,6,2019-06-30,1642,6.579055441478439,21-30,Low,62500.0,0.8193846748845487
13697,6,3,3,41,Female,2,22,2022-01-16,2573,3,3,3,525911,No,2,44,16,No,3,87,13,2022-10-10,2840,2.9568788501026693,41-50,Medium,22865.695652173912,1.0848222941892365
13698,2,1,3,23,Female,4,0,2021-04-19,2301,5,3,4,431988,Yes,7,52,28,No,3,51,21,2022-04-03,2650,3.701574264202601,21-30,High,431988.0,0.8910827368551332
13699,1,4,2,26,Male,1,2,2022-12-20,2911,3,3,3,300000,No,2,35,9,No,3,82,18,2024-05-06,3414,2.0314852840520192,21-30,Medium,100000.0,0.8230159143843978
13700,3,4,4,34,Female,1,15,2020-06-10,1988,2,2,4,326442,Yes,8,33,3,No,2,35,7,2021-03-05,2256,4.558521560574949,31-40,Low,20402.625,1.0699262881546474
13701,3,4,4,29,Male,1,8,2023-07-01,3104,4,5,3,311607,No,4,82,25,Yes,4,27,10,2024-12-19,3641,1.5030800821355237,21-30,High,34623.0,1.0213040015469983
13702,2,3,4,47,Male,2,27,2020-01-11,1837,4,2,4,441173,Yes,9,50,18,No,3,20,2,2021-04-03,2285,4.971937029431896,41-50,High,15756.17857142857,1.445961580691364
13703,4,1,2,46,Male,4,26,2022-04-18,2665,3,1,5,416287,No,0,53,10,Yes,3,44,17,2023-02-28,2981,2.704996577686516,41-50,Medium,15418.037037037036,1.1420360865044594
13704,6,2,3,27,Female,1,6,2016-07-18,565,4,5,5,485610,No,0,60,17,No,4,75,13,2017-08-28,971,8.454483230663929,21-30,High,69372.85714285714,1.0016914540316426
13705,6,1,2,29,Female,1,10,2017-05-13,864,3,5,5,354426,No,0,28,10,Yes,4,55,8,2018-04-22,1208,7.6358658453114305,21-30,Medium,32220.545454545456,0.9723274615720152
13706,2,5,1,47,Female,1,28,2016-12-25,725,4,4,4,1275437,No,3,78,24,Yes,4,51,9,2017-10-24,1028,8.016427104722792,41-50,High,43980.58620689655,1.3115599851098967
13707,5,1,4,35,Female,2,11,2022-06-08,2716,5,3,4,366103,No,0,79,27,No,3,44,3,2023-08-01,3135,2.565366187542779,31-40,High,30508.583333333332,1.1999167505170318
13708,4,3,2,29,Female,2,9,2016-10-16,655,5,5,4,422349,No,2,69,27,Yes,4,60,15,2017-08-29,972,8.208076659822039,21-30,High,42234.9,1.1586664947477867
13709,3,3,2,28,Male,1,3,2019-09-23,1727,2,2,4,315445,No,3,10,7,No,2,41,14,2020-09-01,2071,5.2731006160164275,21-30,Low,78861.25,0.8653875170432879
13710,3,5,4,21,Female,1,0,2021-09-27,2462,5,4,5,299025,No,2,89,29,Yes,4,42,7,2023-01-07,2929,3.260780287474333,21-30,High,299025.0,0.9800660096294087
13711,5,3,1,34,Female,1,14,2021-05-17,2329,3,1,2,1113852,No,5,81,10,Yes,1,40,4,2022-06-11,2719,3.6249144421629023,31-40,Medium,74256.8,1.1453985673417257
13712,3,3,5,28,Female,2,8,2021-05-12,2324,1,1,4,664376,No,4,77,5,No,2,50,5,2021-11-18,2514,3.6386036960985626,21-30,Low,73819.55555555556,0.9158242474744656
13713,2,2,1,21,Male,4,1,2020-11-26,2157,4,2,3,930482,No,0,56,24,No,2,26,7,2021-12-22,2548,4.095824777549623,21-30,High,465241.0,0.9568351538061284
13714,3,3,5,42,Female,3,19,2022-05-09,2686,3,4,3,893806,No,0,56,10,No,3,35,8,2023-05-08,3050,2.647501711156742,41-50,Medium,44690.3,1.2320872628423696
13715,4,1,2,40,Male,4,20,2020-04-17,1934,5,5,5,425325,No,4,81,27,Yes,5,64,19,2021-03-04,2255,4.706365503080082,31-40,High,20253.571428571428,1.16683081261848
13716,2,4,1,34,Male,2,14,2018-07-11,1288,3,3,3,1000499,No,1,93,11,No,3,27,8,2019-05-10,1591,6.4750171115674195,31-40,Medium,66699.93333333333,1.0288351784858576
13717,6,2,3,29,Female,1,6,2020-01-18,1844,4,5,5,450228,No,0,82,23,No,4,81,11,2020-11-21,2152,4.952772073921971,21-30,High,64318.28571428572,0.9287072753150849
13718,4,1,4,42,Male,2,17,2018-12-19,1449,4,2,5,331635,Yes,7,73,29,No,3,13,3,2019-08-09,1682,6.034223134839151,41-50,High,18424.166666666668,1.0869465466213493
13719,4,4,2,28,Female,2,9,2015-04-23,113,4,3,4,385036,No,1,96,24,Yes,3,40,10,2016-09-23,632,9.69199178644764,21-30,High,38503.6,1.0563025187030366
13720,1,2,3,23,Female,1,2,2016-07-19,566,3,4,5,400000,No,2,16,17,No,4,64,9,2017-08-24,967,8.451745379876797,21-30,Medium,133333.33333333334,0.8250995276305204
13721,4,4,5,21,Male,2,0,2022-06-03,2711,3,2,2,635827,No,9,60,12,No,2,48,5,2023-02-12,2965,2.5790554414784395,21-30,Medium,635827.0,0.8764702273997661
13722,2,4,2,40,Female,2,18,2020-10-16,2116,4,2,3,396750,No,1,88,16,No,2,78,11,2021-12-15,2541,4.20807665982204,31-40,High,20881.57894736842,1.0884385467733662
13723,1,4,4,37,Female,1,17,2020-08-23,2062,4,4,3,335100,No,1,77,17,No,3,29,8,2021-09-08,2443,4.355920602327173,31-40,High,18616.666666666668,1.098303218215249
13724,3,1,2,35,Female,3,15,2022-02-15,2603,5,5,4,436144,No,3,75,28,Yes,4,67,12,2022-09-28,2828,2.8747433264887063,31-40,High,27259.0,1.1965115098775627
13725,3,1,2,22,Female,2,2,2018-04-07,1193,1,3,4,300000,No,0,53,10,No,3,63,10,2019-05-12,1593,6.7351129363449695,21-30,Low,100000.0,0.8230159143843978
13726,4,4,2,25,Male,1,6,2019-12-03,1798,1,3,3,306391,Yes,7,42,3,No,2,87,9,2020-12-16,2177,5.078713210130048,21-30,Low,43770.142857142855,0.8405488967471668
13727,1,4,2,33,Female,3,9,2023-05-17,3059,4,3,5,389790,No,2,89,29,No,4,80,12,2023-11-29,3255,1.626283367556468,31-40,High,38979.0,1.0693445775596482
13728,3,2,1,21,Female,2,0,2024-08-27,3527,1,3,3,800000,No,0,68,1,No,2,45,5,2024-12-12,3634,0.34496919917864477,21-30,Low,800000.0,0.8226576366280086
13729,2,2,2,25,Female,1,1,2016-09-14,623,5,3,3,338751,No,0,67,18,No,3,74,9,2017-11-06,1041,8.295687885010267,21-30,High,169375.5,0.9293248800454305
13730,6,1,2,22,Female,4,0,2018-11-26,1426,5,5,3,327757,Yes,10,53,22,No,4,69,11,2019-06-15,1627,6.09719370294319,21-30,High,327757.0,0.8991640901696236
13731,4,5,3,45,Female,1,20,2023-09-07,3172,4,5,3,537721,No,2,99,16,Yes,4,40,10,2024-10-21,3582,1.3169062286105406,41-50,High,25605.761904761905,1.1091833577425276
13732,4,1,3,45,Male,2,22,2021-07-20,2393,5,5,3,619274,No,3,50,24,Yes,4,62,9,2022-10-10,2840,3.4496919917864477,41-50,High,26924.956521739132,1.2774067121846573
13733,2,1,3,25,Male,2,5,2016-09-05,614,3,1,3,401174,Yes,6,31,17,Yes,2,52,13,2017-06-30,912,8.320328542094456,21-30,Medium,66862.33333333333,0.827521194744116
13734,1,3,2,26,Male,4,7,2021-10-20,2485,5,3,5,403810,No,2,79,21,No,4,43,18,2023-03-22,3003,3.1978097193702943,21-30,High,50476.25,1.1078068546252122
13735,6,1,5,21,Female,1,0,2022-01-09,2566,3,4,2,600000,Yes,8,66,13,No,3,39,4,2023-04-02,3014,2.976043805612594,21-30,Medium,600000.0,0.8270836822592618
13736,2,5,3,41,Male,1,21,2023-12-05,3261,5,4,3,657021,No,4,41,25,No,3,50,13,2024-10-05,3566,1.0732375085557837,41-50,High,29864.590909090908,1.3552692918583304
13737,3,1,2,30,Female,2,6,2022-12-03,2894,1,1,5,300000,No,0,59,7,No,2,43,10,2023-12-28,3284,2.078028747433265,21-30,Low,42857.142857142855,0.8230159143843978
13738,4,1,2,29,Female,1,9,2023-10-21,3216,4,2,3,355869,No,1,42,20,Yes,2,89,19,2024-11-25,3617,1.1964407939767283,21-30,High,35586.9,0.9762861681202042
13739,1,2,3,37,Female,4,12,2019-04-04,1555,3,4,5,491889,No,1,39,14,No,4,89,15,2020-02-12,1869,5.7440109514031485,31-40,Medium,37837.61538461538,1.0146434538666227
13740,5,2,1,31,Male,1,9,2023-10-04,3199,2,2,2,847039,Yes,14,79,5,No,2,59,1,2024-12-12,3634,1.242984257357974,31-40,Low,84703.9,0.8710288773396897
13741,3,1,2,33,Male,4,9,2021-03-12,2263,2,1,5,361149,No,2,30,8,Yes,2,82,6,2022-03-05,2621,3.805612594113621,31-40,Low,36114.9,0.9907712482133696
13742,2,2,4,29,Male,2,5,2022-01-11,2568,2,1,4,260054,No,3,24,11,No,2,17,11,2022-09-11,2811,2.97056810403833,21-30,Low,43342.333333333336,0.8523370489697057
13743,1,2,2,37,Female,3,12,2023-12-02,3258,5,4,4,384989,No,4,71,23,Yes,4,68,12,2024-11-08,3600,1.08145106091718,31-40,High,29614.53846153846,1.0561735795431164
13744,2,4,3,21,Female,1,0,2018-07-27,1304,5,5,4,464008,No,1,77,26,No,4,83,12,2019-08-06,1679,6.431211498973306,21-30,High,464008.0,0.9571319540419563
13745,5,1,5,29,Female,2,9,2021-06-05,2348,3,1,3,680516,No,1,90,14,No,2,27,6,2022-03-27,2643,3.572895277207392,21-30,Medium,68051.6,0.9380727985272397
13746,4,5,1,45,Female,3,23,2015-06-23,174,4,2,4,1172553,No,2,44,27,No,3,43,9,2016-08-12,590,9.52498288843258,41-50,High,48856.375,1.2057620997513516
13747,2,3,3,35,Female,1,13,2019-03-05,1525,5,5,3,517716,No,1,62,20,Yes,4,49,17,2020-03-29,1915,5.8261464750171115,31-40,High,36979.71428571428,1.0679180676169062
